Token;POS;n
Ebbe;NE;3
Ebene;NN;3
Eden;NE;3
Ehebett;NN;3
ehemaliges;ADJA;3
ehemals;ADV;3
Ehren;NN;3
eigens;ADV;3
eigentliche;ADJA;3
eignete;VVFIN;3
eilte;VVFIN;3
Eimern;NN;3
einbeziehend;ADJD;3
einbrachte;VVFIN;3
Einbruch;NN;3
Eineinhalbzimmerwohnung;NN;3
Einfall;NN;3
einfallsreich;ADJD;3
eingestellt;VVPP;3
einig;ADJD;3
Einige;PIS;3
einiges;PIS;3
einjährigen;ADJA;3
einladen;VVINF;3
einlaufenden;ADJA;3
einreihigen;ADJA;3
einsamen;ADJA;3
einsehen;VVINF;3
einsetzte;VVFIN;3
einsichtig;ADJD;3
einsteigen;VVINF;3
einunddreißig;CARD;3
Eisdecke;NN;3
Eisenbahnunterführung;NN;3
Eismeerfront;NN;3
Eitelkeit;NN;3
elektrisch;ADJD;3
elften;ADJA;3
Emigration;NN;3
Empfang;NN;3
endet;VVFIN;3
endgültigen;ADJA;3
endlos;ADJD;3
Endstation;NN;3
Enkelkind;NN;3
Enkelkindern;NN;3
entdecken;VVINF;3
entdeckt;VVPP;3
entdeckten;VVFIN;3
entfremdet;VVPP;3
entglasen;VVINF;3
entkommen;VVINF;3
entnommen;VVPP;3
entscheiden;VVINF;3
entschließen;VVINF;3
Entsetzen;NN;3
entsprechend;ADJD;3
entsprungen;VVPP;3
entstandene;ADJA;3
entwickelte;VVFIN;3
Entwicklung;NN;3
entzogen;VVPP;3
erbärmlich;ADJD;3
Erbrechen;NN;3
Erbsberg;NN;3
erbte;VVFIN;3
Erdbeermarmelade;NN;3
Erdkruste;NN;3
erfolgreiche;ADJA;3
ergaben;VVFIN;3
ergeben;VVPP;3
erging;VVFIN;3
erhalten;VVPP;3
erhängte;VVFIN;3
erheben;VVINF;3
erhitzte;VVFIN;3
erhöhen;VVINF;3
erinnern;VVFIN;3
erinnert;VVFIN;3
Erinnerung;NN;3
erkannten;VVFIN;3
erkennt;VVFIN;3
erlauben;VVINF;3
erlebt;VVPP;3
ermöglichte;VVFIN;3
Erni;NE;3
eroberte;VVFIN;3
Eroberungen;NN;3
Erotik;NN;3
erregen;VVINF;3
errichtet;VVPP;3
errötete;VVFIN;3
ersatzweise;ADJA;3
ersatzweise;ADV;3
erscheinen;VVINF;3
Erscheinung;NN;3
Erschießung;NN;3
erschlagen;VVPP;3
erschrak;VVFIN;3
erschreckte;VVFIN;3
ersetzten;VVFIN;3
erstand;VVFIN;3
Erstaunen;NN;3
Erstaunlich;ADJD;3
erstens;ADV;3
erster;PIS;3
erstickte;VVFIN;3
erstklassigen;ADJA;3
Erstkläßler;NN;3
erträglich;ADJD;3
erwachsenen;ADJA;3
erwähnt;VVPP;3
erweckte;VVFIN;3
erweitert;VVPP;3
erwiesen;VVPP;3
erzählten;VVFIN;3
Essens;NN;3
Esser;NE;3
evakuiert;VVPP;3
Evakuierte;NN;3
evakuierten;ADJA;3
eventuelle;ADJA;3
Fabeltier;NN;3
Fach;NN;3
fähig;ADJD;3
fahre;VVFIN;3
Familienbad;NN;3
Familienskat;NN;3
fänden;VVFIN;3
Fasern;NN;3
Fassaden;NN;3
Fassungen;NN;3
Februar;NN;3
Federbett;NN;3
fegte;VVFIN;3
fehlen;VVFIN;3
fehlenden;ADJA;3
feiere;VVFIN;3
feinen;ADJA;3
Felder;NN;3
Feldfrüchten;NN;3
Feldgendarmerie;NN;3
Feldgrau;NN;3
feldgraue;ADJA;3
Feldhaubitze;NN;3
Ferkel;NN;3
ferner;ADV;3
Ferner;ADV;3
Fernsprechamt;NN;3
feste;ADJA;3
fetten;ADJA;3
feuchten;ADJA;3
Feuerchen;NN;3
Feuerhaken;NN;3
Feuersteinquelle;NN;3
Feuerwerk;NN;3
Filmpalast;NN;3
Fingernagel;NN;3
Fingerspitzen;NN;3
fingerte;VVFIN;3
finster;ADJD;3
Fisches;NN;3
fischte;VVFIN;3
fixieren;VVINF;3
fixierte;VVFIN;3
Fläche;NN;3
Flamme;NN;3
flatterte;VVFIN;3
flehte;VVFIN;3
Fleischergasse;NN;3
Flickenschildt;NE;3
fliegenden;ADJA;3
fließen;VVINF;3
Flingern;NE;3
Flocken;NN;3
Florenz;NE;3
Flottenkalender;NN;3
fluchend;ADJD;3
Flügelspitzen;NN;3
flügge;ADJD;3
Flugplatzes;NN;3
flüsternd;ADJD;3
Folge;NN;3
folglich;ADV;3
Folterkammer;NN;3
fordernden;ADJA;3
Formationen;NN;3
Fortgang;NN;3
fotografieren;VVINF;3
Fragestellung;NN;3
fraglich;ADJD;3
Frauenklinik;NN;3
Freien;NN;3
Freilich;ADV;3
Freispruch;NN;3
Freistaat;NN;3
freiwilliger;ADJA;3
Freizeit;NN;3
Freuden;NN;3
freue;VVFIN;3
freuen;VVINF;3
freundlichen;ADJA;3
Friedhofsvorschrift;NN;3
friedlichen;ADJA;3
frieren;VVINF;3
frierenden;ADJA;3
frischer;ADJA;3
frisches;ADJA;3
frischgewaschene;ADJA;3
Friseur;NN;3
Frisur;NN;3
Fritzens;NE;3
Fronten;NN;3
Fronttheaters;NN;3
früheren;ADJA;3
Fünfundsiebenzig;CARD;3
fürchterlich;ADJD;3
fürchteten;VVFIN;3
furchtlos;ADJD;3
Fürsprache;NN;3
Gähnen;NN;3
Galgen;NN;3
Gang;NN;3
Gänseblümchen;NN;3
Garantievertrag;NN;3
Garderobe;NN;3
Gardine;NN;3
Gas;NN;3
Gashähne;NN;3
Gaststätten;NN;3
Gdańsk;NE;3
gearbeitet;VVPP;3
geben;VVFIN;3
gebeugt;VVPP;3
geborstene;ADJA;3
gebrauchen;VVINF;3
gebraucht;VVPP;3
Gebrumm;NN;3
gebunden;VVPP;3
Geburtsstunde;NN;3
Geburtstagsgeschenk;NN;3
gedenken;VVINF;3
gedrängt;VVPP;3
gedrückt;VVPP;3
geduldet;VVPP;3
Gefährt;NN;3
gefielen;VVFIN;3
geflickten;ADJA;3
geflüstert;VVPP;3
Gefreiten;NN;3
Gefüge;NN;3
Gegenbahn;NN;3
Gegend;NN;3
gegensätzlich;ADJD;3
Gegenstand;NN;3
Gegenständen;NN;3
Gegenwart;NN;3
gegenwärtig;ADJD;3
geglückt;VVPP;3
Geh;NN;3
gehandelt;VVPP;3
Gehäuse;NN;3
Geheiß;NN;3
gehn;VVFIN;3
gehoben;VVPP;3
geholt;VVPP;3
gehorchen;VVINF;3
gekehrt;VVPP;3
geklärt;VVPP;3
geklettert;VVPP;3
geküßt;VVPP;3
gelacktem;ADJA;3
gelänge;VVFIN;3
gelassen;ADJD;3
geläufig;ADJD;3
gelben;ADJA;3
Geldbörse;NN;3
Gelegenheitsarbeit;NN;3
gelesen;VVPP;3
gelingen;VVINF;3
gelockt;VVPP;3
gelte;VVFIN;3
Gemälde;NN;3
gemalt;VVPP;3
gemein;ADJD;3
Gemeinde;NN;3
Gemüt;NN;3
genaue;ADJA;3
Genauso;ADV;3
Genesung;NN;3
genießen;VVINF;3
genossen;VVPP;3
genügend;PIAT;3
gerichtet;VVPP;3
gerieten;VVFIN;3
geringsten;ADJA;3
gern;ADV;3
gerollt;VVPP;3
gerollten;ADJA;3
Gerüste;NN;3
geschaffen;VVPP;3
Geschäftszeit;NN;3
geschleudert;VVPP;3
geschliffene;ADJA;3
geschliffenen;ADJA;3
geschützt;VVPP;3
geschweige;ADV;3
geschwollen;VVPP;3
gesehn;VVPP;3
gesenkt;VVPP;3
gesessen;VVPP;3
Gesichtern;NN;3
Gesichtes;NN;3
gespiegelt;VVPP;3
gestalten;VVINF;3
gestaltete;VVFIN;3
gestanden;VVPP;3
gestellten;ADJA;3
gestiftet;VVPP;3
gestochen;VVPP;3
gestopft;VVPP;3
gestorben;VVPP;3
gestört;VVPP;3
gestreut;VVPP;3
gestrichenen;ADJA;3
Gesumm;NN;3
gesunden;ADJA;3
geteerten;ADJA;3
getötet;VVPP;3
getrost;ADJD;3
gewaschenen;ADJA;3
gewechselt;VVPP;3
Gewicht;NN;3
Gewissen;NN;3
Gewißheit;NN;3
gewöhnliche;ADJA;3
gewohnten;ADJA;3
gewünscht;VVPP;3
gezählt;VVPP;3
gezeichnet;VVPP;3
Gitterbett;NN;3
glänzende;ADJA;3
Glasprodukte;NN;3
Glaszersingen;NN;3
glatte;ADJA;3
gleiche;ADJA;3
gleichen;VVINF;3
gleicher;ADJA;3
gleichgültige;ADJA;3
Gleisen;NN;3
Glieder-;TRUNC;3
Glöckchen;NN;3
Gloria;NE;3
Gnade;NN;3
Goebbels;NE;3
Gold-;TRUNC;3
Goldkrug;NE;3
Grabdenkmäler;NN;3
Gräber;NN;3
Granitkugel;NN;3
Gräten;NN;3
gratis;ADJD;3
grauhaarige;ADJA;3
greift;VVFIN;3
grelle;ADJA;3
Grenze;NN;3
Grenzen;NN;3
grenzte;VVFIN;3
griehne;FM;3
Griffe;NN;3
grob;ADJD;3
Große;NN;3
grub;VVFIN;3
gründen;VVINF;3
grünes;ADJA;3
Grünhut;NE;3
Grünhüte;NN;3
Grünkohl;NN;3
grünliche;ADJA;3
grüßend;ADJD;3
Guck;VVIMP;3
gucken;VVINF;3
gültiges;ADJA;3
Gummiball;NN;3
gutem;ADJA;3
Gutenbergdenkmal;NN;3
Güter;NN;3
Güterzug;NN;3
gutgehenden;ADJA;3
Gyddanyzc;NE;3
Gymnasiast;NN;3
Haarschneidemaschinen;NN;3
hab;PPER;3
hab;VVFIN;3
Häbert;NN;3
Hafenvorstadt;NN;3
Haferflocken;NN;3
Haken;NN;3
Halbblinde;NN;3
halbblinden;ADJA;3
Halbdunkel;NN;3
halber;ADJA;3
Halbinsel;NN;3
halbvoll;ADJD;3
Halle;NN;3
haltenden;ADJA;3
haltlosen;ADJA;3
Hamm;NE;3
Handbewegungen;NN;3
Handel;NN;3
Handfläche;NN;3
Handwagen;NN;3
Hängelampe;NN;3
Hängen;NN;3
hängend;ADJD;3
Harke;NN;3
harmlos;ADJD;3
harmlose;ADJA;3
harmloses;ADJA;3
harte;ADJA;3
harten;ADJA;3
häßliche;ADJA;3
haßte;VVFIN;3
Hast;NN;3
Hatten;VAFIN;3
hauchdünn;ADJD;3
Hauptgebäude;NN;3
Hauptmanns;NN;3
Hecht;NN;3
Heer;NN;3
heftigster;ADJA;3
heil;ADJD;3
Heilandt;NE;3
heile;ADJA;3
heilen;ADJA;3
heilig;ADJD;3
Heimatkunde;NN;3
Heiterkeit;NN;3
hell;ADJD;3
hellbraunen;ADJA;3
hellem;ADJA;3
hellen;ADJA;3
Helma;NE;3
Hemdkragen;NN;3
Henker;NN;3
herab;PTKVZ;3
Heringe;NN;3
Hermann;NE;3
hernach;ADV;3
Herrenoberbekleidung;NN;3
herrschte;VVFIN;3
hersagen;VVINF;3
Hertastraße;NE;3
himmlische;ADJA;3
hinaus;PTKVZ;3
hindurch;VVFIN;3
Hingang;NN;3
hinterlassen;VVINF;3
hinterließ;VVFIN;3
Hinweis;NN;3
Hirschen;NN;3
Hitlerjugend;NN;3
Hochachtung;NN;3
Hochmeister;NN;3
hocken;VVINF;3
Hof;NE;3
Höfen;NN;3
Hoffentlich;ADV;3
Höhen;NN;3
Höhepunkt;NN;3
höhere;ADJA;3
hohlen;ADJA;3
Hohlkehlen;NN;3
Holle;NE;3
holt;VVFIN;3
Holzes;NN;3
hören;VVFIN;3
Hornstetter;NE;3
Horst;NE;3
Hotel;NN;3
hübsche;ADJA;3
hübsches;ADJA;3
Hündchen;NN;3
Hunden;NN;3
hüpften;VVFIN;3
hüten;VVINF;3
Ia;NE;3
Ihm;PPER;3
Ihn;PPER;3
Ihrem;PPOSAT;3
Ihren;PPOSAT;3
Ihrer;PPOSAT;3
Ihres;PPOSAT;3
Ilse;NE;3
imitierte;VVFIN;3
Industrie;NN;3
ineinander;ADV;3
innere;ADJA;3
Instrumenten;NN;3
Introitus;NN;3
Invalide;NN;3
irgend;ADV;3
irgendeiner;PIAT;3
Irrtum;NN;3
Iwans;NE;3
Jackentasche;NN;3
jäh;ADJD;3
Jahrhunderten;NN;3
Jahrzehnte;NN;3
jammerte;VVFIN;3
Jan.;NN;3
Jedesmal;ADV;3
jenem;PDS;3
jener;PIS;3
Jesusknabe;NN;3
Joe;NE;3
Johann;NE;3
Jung;NN;3
Jungchen;NN;3
jungfräulichen;ADJA;3
Jünglingen;NN;3
Jutta;NE;3
Juweliers;NN;3
Kaffeemühle;NN;3
Kaffeetasse;NN;3
Kaiserswerth;NE;3
Kalender;NN;3
Kaltgetränk;NN;3
Kam;VVFIN;3
Kaminloch;NN;3
Kanal;NN;3
Kanzel;NN;3
Kapitänleutnant;NN;3
Karabinern;NN;3
Karbidlampen;NN;3
kartoffelfarbenen;ADJA;3
Kartoffelkeller;NN;3
Kartoffelschnaps;NN;3
Karton;NN;3
Karussellbesitzer;NN;3
Katergeruch;NN;3
Katern;NN;3
Katharinen;NE;3
Käthe-Kruse-Puppen;NN;3
katholisch;ADJD;3
Kauen;NN;3
kauerte;VVFIN;3
Kaufhaus;NN;3
kauften;VVFIN;3
Kehrseite;NN;3
Kelch;NN;3
Kenner;NN;3
Ketten;NN;3
kicherte;VVFIN;3
kieken;VVINF;3
Kilometer;NN;3
kinderlos;ADJD;3
Kinderspielzeug;NN;3
Kinderstühlchen;NN;3
Kinderwagen;NN;3
Kinderzimmers;NN;3
kindlichen;ADJA;3
kindlicher;ADJA;3
Kirchenfenster;NN;3
Kirchenholz;NN;3
Kirchenportal;NN;3
Kirschkernen;NN;3
Kitty;NN;3
klammerte;VVFIN;3
klanglos;ADJD;3
klappen;VVINF;3
klaren;ADJA;3
klärte;VVFIN;3
Klavierdeckel;NN;3
Klawitterwerft;NN;3
kleben;VVINF;3
klebend;ADJD;3
klebende;ADJA;3
kleinem;ADJA;3
kleinere;ADJA;3
Kleingeld;NN;3
Kleinkinderchen;NN;3
klingeln;VVINF;3
klingelnd;ADJD;3
klirren;VVINF;3
klirrte;VVFIN;3
klug;ADJD;3
knacken;VVINF;3
knarrte;VVFIN;3
knirschen;VVINF;3
knisternd;ADJD;3
Knoten;NN;3
Knotengebilde;NN;3
knotete;VVFIN;3
knüpfen;VVINF;3
kochten;VVFIN;3
Kochtopf;NN;3
Koggen;NN;3
Köhlers;NE;3
Kokosfasermatte;NN;3
Koljaiczek-Wranka;NN;3
Kollegen;NN;3
Kollin;NE;3
Kolonialwarengeschäftes;NN;3
komische;ADJA;3
komischen;ADJA;3
Komm;NN;3
kommst;VVFIN;3
Konditorei;NN;3
Konfession;NN;3
konnt;VVFIN;3
Konnte;VMFIN;3
Konservendosen;NN;3
kontrollierte;VVFIN;3
Köpfen;NN;3
Kopfhaut;NN;3
Kopie;NN;3
Kopp;NE;3
Korintherbriefes;NN;3
Korpus;NN;3
Korridore;NN;3
Korvette;NN;3
Kost;NN;3
Kösters;NE;3
Krampf;NN;3
kramte;VVFIN;3
Krankenpfleger;NN;3
kratzen;VVINF;3
Kraut;NN;3
Krawatte;NN;3
Krawatten;NN;3
kreischenden;ADJA;3
kreisen;VVINF;3
Kreta;NE;3
Kreuze;NN;3
kreuzte;VVFIN;3
Kreuzungen;NN;3
Kriminalbeamten;NN;3
Kripos;NN;3
kritisch;ADJD;3
Krüppelkiefern;NN;3
Küchenfenster;NN;3
Kuchenmarken;NN;3
Küchentisch;NN;3
Kuhaugen;NN;3
Kulissen;NN;3
Kummer;NN;3
kümmerten;VVFIN;3
Kumpel;NN;3
kündigte;VVFIN;3
künstlerischen;ADJA;3
Kurhaus;NN;3
Kurs;NN;3
kürzere;ADJA;3
kürzester;ADJA;3
Kuß;NN;3
Lächelnd;ADJD;3
Lachend;ADJD;3
Lacher;NN;3
Lagerkeller;NN;3
lagern;VVINF;3
Ländern;NN;3
Landschaft;NN;3
Lang;ADJD;3
Lange;ADJA;3
Lange;ADV;3
längeres;ADJA;3
langsame;ADJA;3
langsamen;ADJA;3
langweilig;ADJD;3
Lanzen;NN;3
Laster;NN;3
lästernd;ADJD;3
Lästerungen;NN;3
Latein;NN;3
Latten;NN;3
Laufbahn;NN;3
laufen;VVFIN;3
Läuse;NN;3
Laut;NN;3
lauten;ADJA;3
lauter;ADJD;3
lautete;VVFIN;3
Lebens;NN;3
Lebensmittelkarten;NN;3
lederne;ADJA;3
Lederstuhl;NN;3
ledig;ADJD;3
Lehrberuf;NN;3
Lehrling;NN;3
Leichtsinn;NN;3
leichtsinnig;ADJD;3
Leipziger;ADJA;3
leistete;VVFIN;3
Leistungen;NN;3
Leitung;NN;3
Leitungshahn;NN;3
lenkte;VVFIN;3
lese;VVFIN;3
leserlich;ADJD;3
Letzte;NN;3
Lichtausknipsen;NN;3
lichten;ADJA;3
Lichtquellen;NN;3
Lider;NN;3
Liebespaare;NN;3
liebevoll;ADJD;3
Liebling;NN;3
Liebreiz;NN;3
liebst;VVFIN;3
liebt;VVFIN;3
liebten;VVFIN;3
Lied;NN;3
lieh;VVFIN;3
ließe;VVFIN;3
liest;VVFIN;3
Likörgläsern;NN;3
Linken;NN;3
lockten;VVFIN;3
Lodz;NE;3
losgeht;VVFIN;3
Lotsen;NN;3
luden;VVFIN;3
Lüftchen;NN;3
Luftschutz;NN;3
Luftschutzsand;NN;3
Luisenstraße;NE;3
Lümmel;NN;3
Lustigkeit;NN;3
Magazin;NN;3
Magdalena;NE;3
mageren;ADJA;3
Mahlzeit;NN;3
Mainsandstein;NN;3
Male;NN;3
Mama;NE;3
Manch;PIAT;3
manche;PIS;3
manches;PIS;3
Manier;NN;3
manierlich;ADJD;3
männlichen;ADJA;3
männlicher;ADJA;3
Manöver;NN;3
Manteltaschen;NN;3
Marienhospital;NN;3
Marjellchen;NE;3
Marmortischchen;NN;3
marschierte;VVFIN;3
Marszalek;NE;3
Maschinen;NN;3
Maschinengewehre;NN;3
Maschinenpistole;NN;3
maß;PTKVZ;3
Maßen;NN;3
Mauseloch;NN;3
mausgrauen;ADJA;3
mechanischen;ADJA;3
mehrere;PIS;3
meist;ADV;3
menschlich;ADJD;3
menschlicher;ADJA;3
merkten;VVFIN;3
Merkur;NN;3
merkwürdige;ADJA;3
Metersteine;NN;3
Metz;NE;3
Metzger;NN;3
Meuterei;NN;3
midde;ADJA;3
milde;ADJA;3
Minütchen;NN;3
mir;NE;3
Mirabellen;NN;3
Mirabellenkonfitüre;NN;3
mischten;VVFIN;3
Mißtrauen;NN;3
mitbekommen;VVPP;3
mitgenommen;VVPP;3
Mitglieder;NN;3
Mitgliedern;NN;3
Mitreisenden;NN;3
mitreißend;ADJD;3
Mitschüler;NN;3
Mittagspause;NN;3
Mittel;NN;3
Mittelabschnitt;NN;3
Mittelchen;NN;3
Mittelgroß;ADJD;3
Mittelmeer;NE;3
Mittelpunkt;NN;3
Mitten;ADV;3
mitzunehmen;VVIZU;3
Möbeln;NN;3
möcht;VVFIN;3
Mochten;VMFIN;3
Mockturtlesuppe;NN;3
modernen;ADJA;3
momentan;ADJD;3
Mondschein;NN;3
montags;ADV;3
Monteur;NN;3
morgendlich;ADJD;3
Motor;NN;3
Mottlauwasser;NN;3
müde;ADJA;3
Muff;NN;3
mühte;VVFIN;3
Munition;NN;3
Münsterberg;NE;3
Münzen;NN;3
mürbe;ADJD;3
Museumswärter;NN;3
Muskat;NN;3
Muß;VMFIN;3
mutig;ADJD;3
mutmaßlich;ADJD;3
Mützen;NN;3
n;NN;3
Nacherzählung;NN;3
nachgeben;VVINF;3
nachging;VVFIN;3
nachhelfend;ADJD;3
Nachher;ADV;3
Nachkriegsjahre;NN;3
Nachkriegszeit;NN;3
nachlesen;VVINF;3
nachmittag;ADV;3
Nachmittage;NN;3
Nachtlager;NN;3
nächtlicher;ADJA;3
Nachtlokals;NN;3
nachträglich;ADJD;3
nachts;ADV;3
Naczalnik;NN;3
Nadelarbeit;NN;3
nähte;VVFIN;3
narbigen;ADJA;3
Nasenwurzel;NN;3
Nässe;NN;3
näßte;VVFIN;3
Neapel;NE;3
nehmend;ADJD;3
Neptun;NE;3
Nerven;NN;3
nette;ADJA;3
Neuer;ADJA;3
neueren;ADJA;3
Neues;NN;3
neunten;ADJA;3
neunundvierzig;CARD;3
Neuss;NE;3
niemandem;PIS;3
Nimm;VVIMP;3
Niobe;NN;3
nischt;ADJD;3
No;FM;3
Nonnenbilder;NN;3
Normandie;NN;3
Noten;NN;3
nötigen;ADJA;3
nu;PPER;3
Nummer;NN;3
o;NE;3
O;NE;3
Ober;NN;3
Ober-;TRUNC;3
Obergefreite;NN;3
Oberin;NN;3
Oberkassel;NE;3
Obhut;NN;3
Odysseus;NE;3
Öfen;NN;3
Offizieren;NN;3
öffneten;VVFIN;3
Oktoberregen;NN;3
Öl;NN;3
opferte;VVFIN;3
Opposition;NN;3
Orchester;NN;3
ordinäre;ADJA;3
ordnete;VVFIN;3
Orgien;NN;3
originellen;ADJA;3
Orly;NE;3
Ostpreußen;NE;3
Ostwind;NN;3
Paare;NN;3
packten;VVFIN;3
Paketraum;NN;3
Paletot;NN;3
Pan;NE;3
Pantoffeln;NN;3
Panzerplatten;NN;3
Pappschildchen;NN;3
Parfum;NN;3
Parkbank;NN;3
Parolen;NN;3
Partie;NN;3
Paß;NN;3
passieren;VVINF;3
Pastor;NN;3
peinliche;ADJA;3
Pelz;NN;3
permanent;ADJD;3
Petri-Oberschule;NN;3
Petroleum;NE;3
Petroleum;NN;3
Pfadfinderführer;NN;3
Pfanne;NN;3
Pfarrer;NN;3
pfeifen;VVINF;3
Pflege;NN;3
Pflegerin;NN;3
Pfoten;NN;3
Philipp;NE;3
Phönix;NN;3
pinselte;VVFIN;3
Pioch;NE;3
planen;VVINF;3
Plänen;NN;3
plante;VVFIN;3
plauderte;VVFIN;3
Podestes;NN;3
Polizeirevier;NN;3
Pollack;NE;3
Pommerellen;NE;3
Portion;NN;3
Portrait;NN;3
Porzellan;NN;3
Postbeamten;NN;3
Prag;NE;3
praktisch;ADJD;3
Praust;NE;3
Preislagen;NN;3
preßte;VVFIN;3
Priester;NN;3
Priesters;NN;3
Priesterseminar;NN;3
Primaner;NN;3
probierte;VVFIN;3
Probleme;NN;3
Professors;NN;3
prompt;ADJD;3
Protestant;NN;3
protestantischen;ADJA;3
protestierte;VVFIN;3
Prozesses;NN;3
prüfend;ADJD;3
Pruzzen;NN;3
Publikum;NN;3
Pulvermühle;NN;3
Pumpkundschaft;NN;3
punkto;ADJA;3
putzen;VVINF;3
putzten;VVFIN;3
Quartier;NN;3
Querpfeifen;NN;3
quollen;VVFIN;3
Raben;NN;3
Radioapparat;NN;3
raffte;VVFIN;3
Rähm;NN;3
Rahmen;NN;3
Ränder;NN;3
rang;VVFIN;3
ranziger;ADJA;3
raschelte;VVFIN;3
Raschu;NN;3
Rasierpinsel;NN;3
Raskolnikoff;NN;3
Rasputinlektüre;NN;3
Rasputins;NE;3
rastlos;ADJD;3
raten;VVINF;3
Rattenfänger;NN;3
Räuber;NN;3
rauf;PTKVZ;3
Rechten;NN;3
Rechtstadt;NN;3
redeten;VVFIN;3
Rednerpult;NN;3
Regenschirmen;NN;3
reiben;VVINF;3
reichliche;ADJA;3
reichten;VVFIN;3
Reichweite;NN;3
Reims;NE;3
reiner;ADJA;3
reingelegt;VVPP;3
Reisen;NN;3
Reisenden;NN;3
reißen;VVFIN;3
reiste;VVFIN;3
Rennwand;NN;3
reparieren;VVINF;3
Repertoire;NN;3
resignierte;VVFIN;3
Rezept;NN;3
Rheinländer;NN;3
Rheinufer;NN;3
Rheinwiesen;NE;3
Richter;NN;3
riechen;VVINF;3
Riegel;NN;3
Riesen;NN;3
Ringfingerprozeß;NN;3
rollen;VVINF;3
Roman;NN;3
rosigen;ADJA;3
rosiges;ADJA;3
Rosinen;NN;3
Roß;NN;3
roter;ADJA;3
Rotkohl;NN;3
rötlichen;ADJA;3
Rottweiler;NN;3
Rüben;NN;3
Rubinencollier;NN;3
Rückkehr;NN;3
Rückspiegel;NN;3
Rückweg;NN;3
rufen;VVFIN;3
rufend;ADJD;3
ruhige;ADJA;3
ruhigem;ADJA;3
rühren;VVINF;3
Rund;NN;3
Runde;NN;3
rundete;VVFIN;3
runter;PTKVZ;3
sachlich;ADJD;3
Sachsen;NE;3
sag;XY;3
Sägemühlen;NN;3
Sägerei;NN;3
Sägereien;NN;3
sagst;VVFIN;3
Sah;VVFIN;3
Salven;NN;3
Sandalen;NN;3
sandig;ADJD;3
sanfte;ADJA;3
sang-;TRUNC;3
Sargdeckel;NN;3
satanisch;ADJD;3
Sätzchen;NN;3
Säuen;NN;3
Schachmuster;NN;3
Schaffner;NN;3
Schale;NN;3
scharfe;ADJA;3
Schätze;NN;3
schauen;VVFIN;3
Schauerchen;NN;3
schäumen;VVINF;3
Schellen;NN;3
Schemel;NN;3
schenkt;VVFIN;3
Scherereien;NN;3
scherzhaft;ADJD;3
scheußlichen;ADJA;3
scheute;VVFIN;3
Schienen;NN;3
Schießscharten;NN;3
schießt;VVFIN;3
Schiffahrtsmuseums;NN;3
Schiffes;NN;3
Schildchen;NN;3
schippte;VVFIN;3
schlafend;ADJD;3
schlafenden;ADJA;3
Schlafengehen;NN;3
schlagend;ADJD;3
Schlager;NN;3
Schlagers;NN;3
Schlagsahne;NN;3
Schlamm;NN;3
schlechter;ADJA;3
Schleifmaschine;NN;3
Schlepper;NN;3
schlimmen;ADJA;3
schlimmer;ADJD;3
schlossen;VVFIN;3
Schluchzen;NN;3
schlurfte;VVFIN;3
Schlüsse;NN;3
Schlüsselbein;NN;3
Schlüsselloch;NN;3
schmecken;VVINF;3
Schmerzes;NN;3
Schmöker;NN;3
schmückten;VVFIN;3
Schnappschüssen;NN;3
Schneider;NE;3
schneller;ADJD;3
Schöne;NN;3
schöner;ADJA;3
schonte;VVFIN;3
schrägen;ADJA;3
Schrägformationen;NN;3
Schranktüren;NN;3
schreckhaft;ADJD;3
schreiende;ADJA;3
schreienden;ADJA;3
Schriften;NN;3
Schrifthauer;NN;3
schritt;VVFIN;3
Schritten;NN;3
Schulbank;NN;3
Schulterblättern;NN;3
Schultornister;NN;3
Schultüten;NN;3
Schußfeld;NN;3
schützenden;ADJA;3
schützte;VVFIN;3
Schwangerschaft;NN;3
schwankte;VVFIN;3
Schwärze;NN;3
schwarzem;ADJA;3
schwärzte;VVFIN;3
schwatzhaften;ADJA;3
schwatzten;VVFIN;3
schweigen;VVINF;3
schwenkte;VVFIN;3
schwer;PTKVZ;3
Schwerdtfeger;NE;3
schwerer;ADJD;3
Schwermut;NN;3
Schwesterntracht;NN;3
schwiegen;VVFIN;3
schwierige;ADJA;3
schwierigen;ADJA;3
schwimmend;ADJD;3
se;ADV;3
sechsmal;ADV;3
sechsunddreißig;CARD;3
Seemannskirche;NN;3
Segelschiffes;NN;3
Segen;NN;3
Seide;NN;3
Seinen;PPOSAT;3
Sekunden;NN;3
selbstbewußt;ADJD;3
Selten;ADJD;3
Sendung;NN;3
Sendungen;NN;3
Senfsoße;NN;3
senkt;VVFIN;3
seßhaft;ADJD;3
setzen;VVFIN;3
setzt;VVFIN;3
seufzend;ADJD;3
Seufzern;NN;3
Seydlitz;NE;3
siebenundvierzig;CARD;3
siehst;VVFIN;3
Signora;NN;3
Silben;NN;3
simple;ADJA;3
simplen;ADJA;3
Singen;NN;3
sinnbildlich;ADJD;3
Sinnen;NN;3
sitze;VVFIN;3
Skagerrak;NE;3
Skatbrüder;NN;3
skeptisch;ADJD;3
Skihosen;NN;3
Skulptur;NN;3
sogleich;ADJD;3
solcher;PIAT;3
sollst;VMFIN;3
somnambulen;ADJA;3
Sonntagen;NN;3
Soweit;KOUS;3
Spaltbreit;NN;3
Spannung;NN;3
sparen;VVINF;3
Spatenblatt;NN;3
Spätsommer;NN;3
spazieren;VVINF;3
Speicherinsel;NN;3
